document_index,sentence,sentence_index,class
entertainment_6,"""Technology is allowing people to create music and distribute people's music to the public in a whole host of new ways.""",entertainment_6_17,entertainment
entertainment_7,"Parker's's saxophone heads auction A saxophone belonging to Parker's is expected to fetch up to $1m (£535,000) at an auction of jazz memorabilia next month.",entertainment_7_0,entertainment
entertainment_7,"The sale, at Guernsey's Auction House in New York, will feature instruments from other musicians including John Coltrane and Benny Goodman.",entertainment_7_1,entertainment
entertainment_7,Other items will include an evening gown belonging to Ella Fitzgerald.,entertainment_7_2,entertainment
entertainment_7,Organisers said an auction of jazz memorabilia next month was the first in the US to be devoted to items belonging to jazz musicians.,entertainment_7_3,entertainment
entertainment_7,Other items that will be auctioned include unreleased tape recordings of music by Parker's as well as handwritten sheet music by jazz composers John Coltrane and Theolonius Monk.,entertainment_7_4,entertainment
entertainment_7,"Among the instruments in an auction of jazz memorabilia next month will be a trumpet which belonged to Dizzy Gillespie, which is expected to fetch around $500,000 (£267,000), as well as JJ Johnson's trombone and a vibraphone which beloned to Lionel Hampton.",entertainment_7_5,entertainment
entertainment_7,Works of art by musicians including Miles Davis and Bruni Sablan will also be featured.,entertainment_7_6,entertainment
entertainment_7,"The proceeds from an auction of jazz memorabilia next month will go towards several organisations including the John Coltrane Foundation, a foundation set up in memory of Benny Goodman, and the Red Cross.",entertainment_7_7,entertainment
entertainment_8,"Comic Morris returns with sitcom Comedian Chris Morris, who created controversial TV show Brass Eye, is to return to screens with a new sitcom about a spoof London media worker.",entertainment_8_0,entertainment
entertainment_8,Comic Morris will direct and co-write Nathan Barley - a character from cult website TV Go Home - for Channel 4.,entertainment_8_1,entertainment
entertainment_8,"a new sitcom about a spoof London media worker is a send-up of the stereotypical ""cool"" metropolitan media scene, with Nicholas Burns in the title role.",entertainment_8_2,entertainment
entertainment_8,"A controversial TV show Brass Eye satire of the media handling of paedophilia sparked 2,500 complaints in 2001.",entertainment_8_3,entertainment
entertainment_8,"a spoof London media worker will be ""a character-driven comedy"", according to Charlie Brooker, who created cult website TV Go Home in 1999 and has co-written cult website TV Go Home.",entertainment_8_4,entertainment
entertainment_8,"a spoof London media worker is described as a ""webmaster, guerrilla film-maker, screenwriter, DJ and in a spoof London media worker's own words, a 'self-facilitating media node"".",entertainment_8_5,entertainment
entertainment_8,"The story will also feature Dan Ashcroft, a style magazine columnist, and Dan Ashcroft, a style magazine columnist's sister Claire, a film-maker who hates the ""cool"" scene.",entertainment_8_6,entertainment
entertainment_8,"As well as controversial TV show Brass Eye, Comic Morris was behind another news show satire, The Day",entertainment_8_7,entertainment
entertainment_8,"Today, and dark sketch comedy Jam.",entertainment_8_8,entertainment
entertainment_8,a new sitcom about a spoof London media worker is expected to begin in February.,entertainment_8_9,entertainment
entertainment_9,TV station refuses adoption show A TV station in the US has refused to show a controversial new series where adopted children try and pick adopted children's birth father - and win a cash prize.,entertainment_9_0,entertainment
entertainment_9,A TV station in the US was the only one of 182 stations to refuse adoption show.,entertainment_9_1,entertainment
entertainment_9,"adoption show promises $100,000 (£52,000) to the contestant if the contestant correctly identifies the contestant's father.",entertainment_9_2,entertainment
entertainment_9,"adoption show was met with protests by the National Council for Adoption, which said adoption show ""exploits"" sensitive emotions.",entertainment_9_3,entertainment
entertainment_9,"""adoption show exploits the sensitive emotions of adoption,"" said Thomas Atwood, president of the National Council for Adoption, which said it ""exploits"" sensitive emotions.",entertainment_9_4,entertainment
entertainment_9,"""adoption show trivialises the sensitive emotions of adoption.",entertainment_9_5,entertainment
entertainment_9,"Adoption is a very personal, meaningful experience and Adoption should not be commercialised like this.""",entertainment_9_6,entertainment
entertainment_9,"On adoption show, the contestant is presented with eight men who may or may not be the contestant's natural father.",entertainment_9_7,entertainment
entertainment_9,"If the contestant picks the correct man from the line-up, the contestant wins a cash prize.",entertainment_9_8,entertainment
entertainment_9,"However, if the contestant picks the wrong man, then the impostor takes a cash prize.",entertainment_9_9,entertainment
entertainment_9,"Fox producers defended adoption show, saying adoption show was a ""positive experience"".",entertainment_9_10,entertainment
entertainment_9,"Fox producers have made six specials, though only one episode has so far been broadcast.",entertainment_9_11,entertainment
entertainment_9,"""only one episode was thoroughly vetted by Fox's standards and practices department to ensure that only one episode was appropriate for broadcast,"" said a Fox spokesman.",entertainment_9_12,entertainment
entertainment_9,"""However, any network affiliate that feels the programming may be inappropriate for any network affiliate that feels the programming may be inappropriate for their individual market's individual market has the right to pre-empt the schedule.""",entertainment_9_13,entertainment
entertainment_9,"WRAZ-TV instead chose to air an independently-produced film, I Have Roots and Branches Personal Reflections on Adoption, a documentary about families with adopted children.",entertainment_9_14,entertainment
entertainment_9,"""WRAZ-TV just don't think adoption is a game show,"" said Tommy Schenck, WRAZ-TV's general manager, though Tommy Schenck, WRAZ-TV's general manager said Tommy Schenck, WRAZ-TV's general manager's decision had not been influenced by public protests.",entertainment_9_15,entertainment
entertainment_10,"Campaigners attack MTV 'sleaze' MTV has been criticised for ""incessant sleaze"" by television indecency campaigners in the US.",entertainment_10_0,entertainment
entertainment_10,"The Parents Television Council (PTC), which monitors violence and sex on TV, said MTV offered the ""cheapest form"" of programming.",entertainment_10_1,entertainment
entertainment_10,"The Parents Television Council (PTC), which monitors violence and sex on TV is at the forefront of a vociferous campaign to clean up American television.",entertainment_10_2,entertainment
entertainment_10,"But a spokeswoman for MTV said it was ""unfair and inaccurate"" to single out MTV for criticism.",entertainment_10_3,entertainment
entertainment_10,"The Parents Television Council (PTC), which monitors violence and sex on TV monitored MTV's output for 171 hours from 20 March to 27 March 2004, during MTV's Spring Break coverage.",entertainment_10_4,entertainment
entertainment_10,"In The Parents Television Council (PTC), which monitors violence and sex on TV's report - MTV Smut Peddlers: Targeting Kids with Sex, Drugs and Alcohol -",entertainment_10_5,entertainment
entertainment_10,"The Parents Television Council (PTC), which monitors violence and sex on TV said The Parents Television Council (PTC), which monitors violence and sex on TV witnessed 3,056 flashes of nudity or sexual situations and 2,881 verbal references to sex.",entertainment_10_6,entertainment
entertainment_10,"Brent Bozell, The Parents Television Council (PTC), which monitors violence and sex on TV president and conservative activist said: ""MTV is blatantly selling raunchy sex to kids.",entertainment_10_7,entertainment
entertainment_10,"""Compared to broadcast television programmes aimed at adults, MTV's programming contains substantially more sex, foul language and violence - and MTV's shows are aimed at children as young as 12.",entertainment_10_8,entertainment
entertainment_10,"""There's no question that TV influences the attitudes and perceptions of young viewers, and MTV is deliberately marketing MTV's raunch to millions of innocent children.""",entertainment_10_9,entertainment
entertainment_10,"The Parents Television Council (PTC), which monitors violence and sex on TV decided to look at MTV's programmes after Janet Jackson's infamous ""wardrobe malfunction"" at last year's Super Bowl.",entertainment_10_10,entertainment
entertainment_10,"Janet Jackson's infamous ""wardrobe malfunction"" at last year's Super Bowl generated 500,000 complaints and CBS - which is owned by the same parent company as MTV - was quick to apologise.",entertainment_10_11,entertainment
entertainment_10,MTV spokeswoman Jeannie Kedas said MTV follows the same standards as broadcasters and reflects the culture and what MTV's viewers are interested in.,entertainment_10_12,entertainment
entertainment_10,"""It's unfair and inaccurate to paint MTV with that brush of irresponsibility,"" MTV spokeswoman Jeannie Kedas said.",entertainment_10_13,entertainment
entertainment_10,"""MTV think it's underestimating young people's intellect and level of sophistication.""",entertainment_10_14,entertainment
entertainment_10,MTV spokeswoman Jeannie Kedas also highlighted the fact MTV won an award in 2004 for the Fight for Your Rights series that focused on issues such as sexual health and tolerance.,entertainment_10_15,entertainment
entertainment_11,EastEnders 'is set for US remake' Plans to create a US soap based on the BBC's's EastEnders have reportedly been drawn up by the Fox TV network.,entertainment_11_0,entertainment
entertainment_11,"EastEnders ''s head writer Tony Jordan and music mogul Simon Fuller are involved in Plans to create a US soap based on the BBC's EastEnders, according to reports in the Hollywood Reporter trade newspaper.",entertainment_11_1,entertainment
entertainment_11,the Hollywood Reporter trade newspaper said scripts have been commissioned for a US soap based on the BBC's EastEnders.,entertainment_11_2,entertainment
entertainment_11,The original EastEnders was pulled from BBC America last year after The original EastEnders proved a failure in the ratings.,entertainment_11_3,entertainment
entertainment_11,US versions of other British hits have proved less successful across the Atlantic.,entertainment_11_4,entertainment
entertainment_11,"the BBC's comedy Coupling was remade with a US cast, but lost BBC comedy Coupling's primetime slot on the NBC network due to disappointing ratings.",entertainment_11_5,entertainment
entertainment_11,"At home, EastEnders ' has been facing EastEnders ''s own ratings battle, recently losing out to rival ITV soap Emmer dale.",entertainment_11_6,entertainment
entertainment_11,"Primetime soaps on US television have made a recent comeback, following the success of ABC serial Desperate Housewives.",entertainment_11_7,entertainment
entertainment_11,"ABC serial Desperate Housewives takes a ""darkly comedic"" look at the goings-on of a group of characters living in the suburbs.",entertainment_11_8,entertainment
entertainment_12,"UK TV channel rapped for CSI ad TV channel Five has been criticised for sending ""offensive"" and ""threatening"" advertising material to viewers for a new show about murder scene scientists.",entertainment_12_0,entertainment
entertainment_12,UK TV channel rapped for CSI ad TV channel Five mailed thousands of fake dossiers including photos of murder victims and an e-mail suggesting the recipient was being stalked by a serial killer.,entertainment_12_1,entertainment
entertainment_12,"Following complaints, the Advertising Standards Authority contacted UK TV channel rapped for CSI ad TV channel Five to cease promotion of a new show about murder scene scientists.",entertainment_12_2,entertainment
entertainment_12,"UK TV channel rapped for CSI ad TV channel Five admitted UK TV channel rapped for CSI ad TV channel Five had sent out 55,000 promotion packs but had now stopped.",entertainment_12_3,entertainment
entertainment_12,"""offensive"" and ""threatening"" advertising material was sent in brown envelope of the type used by investigators in the series, a spin-off from the highly successful CSI: Crime Scene Investigation series, which also runs on UK TV channel rapped for CSI ad TV channel Five.",entertainment_12_4,entertainment
entertainment_12,"""offensive"" and ""threatening"" advertising material also features pictures of forensic evidence from a crime scene and a wanted poster, which did have a a new show about murder scene scientists logo printed in large at the bottom.",entertainment_12_5,entertainment
entertainment_12,"UK TV channel rapped for CSI ad TV channel Five said UK TV channel rapped for CSI ad TV channel Five had received 100 complaints but that UK TV channel rapped for CSI ad TV channel Five had been surprised at the reaction because it was ""obvious ""offensive"" and ""threatening"" advertising material is promoting a new show about murder scene scientists"".",entertainment_12_6,entertainment
entertainment_12,"A UK TV channel rapped for CSI ad TV channel Five spokesman said: ""In light of the efforts UK TV channel rapped for CSI ad TV channel Five have made to make the nature of the contents so transparent UK TV channel rapped for CSI ad TV channel Five are surprised a very small minority of recipients have mistaken ""offensive"" and ""threatening"" advertising material as anything else.",entertainment_12_7,entertainment
entertainment_12,"""Everyone who was sent ""offensive"" and ""threatening"" advertising material has expressed an interest in receiving details about this particular genre of programming on various websites.",entertainment_12_8,entertainment
entertainment_12,"""UK TV channel rapped for CSI ad TV channel Five have also received emails and calls from recipients praising the originality and imagination of the campaign.""",entertainment_12_9,entertainment
entertainment_13,"'Comeback' show for Friends star Friends actress Lisa Kudrow is to play the lead role in a new series about a one-time sitcom star, according to the Hollywood reporter.",entertainment_13_0,entertainment
entertainment_13,"Thirteen episodes of a new series about a one-time sitcom star have been commissioned by cable channel HBO, home of hits such as Sex And The City.",entertainment_13_1,entertainment
entertainment_13,"Kudrow, who played Phoebe in Friends star Friends, co-wrote the pilot episode and will also act as executive producer.",entertainment_13_2,entertainment
entertainment_13,"cable channel HBO, home of hits such as Sex And The City has been looking for cable channel HBO, home of hits such as Sex And The City's next big comedy hit since Sex",entertainment_13_3,entertainment
entertainment_13,And The City drew to a close in the US in February.,entertainment_13_4,entertainment
entertainment_13,"a new series about a one-time sitcom star is the first 30-minute comedy series that cable channel HBO, home of hits such as Sex",entertainment_13_5,entertainment
entertainment_13,And The City has picked up since Sex,entertainment_13_6,entertainment
entertainment_13,And The City drew to the end of Sex,entertainment_13_7,entertainment
entertainment_13,And The City's six-year-run.,entertainment_13_8,entertainment
entertainment_13,"Friends star Friends ended Friends star Friends's 10-year run on cable channel HBO, home of hits such as Sex And The City in May, and attentions have turned to which projects Friends star Friends's six individual stars would pursue.",entertainment_13_9,entertainment
entertainment_13,"Matt LeBlanc is starring in a Friends star Friends spin-off sitcom, charting a one-time sitcom star's fortunes in Los Angeles as a one-time sitcom star pursues a one-time sitcom star's acting career.",entertainment_13_10,entertainment
entertainment_13,"Jennifer Aniston, who was Rachel in Friends star Friends, has enjoyed a series of successful film appearances, with further projects in the pipeline.",entertainment_13_11,entertainment
entertainment_13,"Courteney Cox Arquette (Monica) has been working on a drama project along with husband David Arquette for cable channel HBO, home of hits such as Sex And The City, called The Rise And Fall Of Taylor Kennedy.",entertainment_13_12,entertainment
entertainment_13,"Matthew Perry, who played Chandler, has appeared on the West End stage, and has a film, The Beginning Of Wisdom, currently in production.",entertainment_13_13,entertainment
entertainment_13,"And David Schwimmer (Ross) directed during David Schwimmer (Ross)'s time on Friends star Friends, and has also worked on a one-time sitcom star.",entertainment_13_14,entertainment
entertainment_14,"Hillbillies singer Scoggins dies Country and Western musician Jerry Scoggins has died in Los Angeles at the age of 93, Country and Western musician Jerry Scoggins's family has said.",entertainment_14_0,entertainment
entertainment_14,Country and Western musician Jerry Scoggins was best remembered for singing the theme tune to Hillbillies.,entertainment_14_1,entertainment
entertainment_14,Country and Western musician Jerry Scoggins approached the producers of Hillbillies with the theme tune to popular US TV show The Beverly Hillbillies for the pilot which was screened in 1962.,entertainment_14_2,entertainment
entertainment_14,"Hillbillies, ran until 1971.",entertainment_14_3,entertainment
entertainment_14,Country and Western musician Jerry Scoggins's daugher Jane Kelly Misel said that Scoggins' daugher Jane Kelly Misel's father never tired of the theme tune to popular US TV show The Beverly Hillbillies and would sing the theme tune to popular US TV show The Beverly Hillbillies at least once a day.,entertainment_14_4,entertainment
entertainment_14,"""Country and Western musician Jerry Scoggins'd sing the theme tune to popular US TV show The Beverly Hillbillies at birthdays and anniversaries and variety shows.",entertainment_14_5,entertainment
entertainment_14,"Country and Western musician Jerry Scoggins never stopped performing the theme tune to popular US TV show The Beverly Hillbillies,"" Scoggins' daugher Jane Kelly Misel said.",entertainment_14_6,entertainment
entertainment_14,"When a film version of Hillbillies was made in 1993, Country and Western musician Jerry Scoggins came out of retirement to perform the theme tune to popular US TV show The Beverly Hillbillies.",entertainment_14_7,entertainment
entertainment_14,Country and Western musician Jerry Scoggins sang the lyrics while bluegrass stars Lester Flatt and Earl Scruggs played guitar and banjo.,entertainment_14_8,entertainment
entertainment_15,Housewives lift Channel 4 ratings The debut of Housewives has helped lift Channel 4's January audience share by 12% compared to last year.,entertainment_15_0,entertainment
entertainment_15,Other successes such as Celebrity Big Brother and The Simpsons have enabled Channel 4 to surpass BBC Two for the first month since last July.,entertainment_15_1,entertainment
entertainment_15,BBC Two's share of the audience fell from 11.2% to 9.6% last month in comparison with January 2004.,entertainment_15_2,entertainment
entertainment_15,Celebrity Big Brother attracted fewer viewers than Celebrity Big Brother's 2002 series.,entertainment_15_3,entertainment
entertainment_15,"Housewives managed to pull in five million viewers at one point during Housewives's run to date, attracting a quarter of the television audience.",entertainment_15_4,entertainment
entertainment_15,"The two main television channels, BBC1 and ITV1, have both seen The two main television channels, BBC1 and ITV1's monthly audience share decline in a year on year comparison for January, while Five's proportion remained the same at a slender 6.3%.",entertainment_15_5,entertainment
entertainment_15,"Digital multi-channel TV is continuing to be the strongest area of growth, with BBC Two reporting Freeview box ownership of five million, including one million sales in the last portion of last year.",entertainment_15_6,entertainment
entertainment_15,"Freeview's share of the audience soared by 20% in January 2005 compared with last year, and currently stands at an average of 28.6%.",entertainment_15_7,entertainment
entertainment_16,"Top stars join US tsunami TV show Brad Pitt, Robert De Niro and Hugh Grant have been added to the line-up for a two-hour US TV special to raise money for victims of the Asian tsunami.",entertainment_16_0,entertainment
entertainment_16,Top stars are also among the new names for a two-hour US TV special to raise money for victims of the Asian tsunami.,entertainment_16_1,entertainment
entertainment_16,"Top stars will join A-list singers Madonna, Sir Elton John, Nelly and Usher plus actors Kevin Spacey, Halle Berry and George Clooney on a two-hour US TV special to raise money for victims of the Asian tsunami.",entertainment_16_2,entertainment
entertainment_16,Viewers will be urged to phone in to make donations throughout the night.,entertainment_16_3,entertainment
entertainment_16,"Norah Jones, Diana Ross, Stevie Wonder, Maroon 5, Mary J Blige and Eric Clapton will give musical performances on a two-hour US TV special to raise money for victims of the Asian tsunami.",entertainment_16_4,entertainment
entertainment_16,"Catherine Zeta Jones, Michael Douglas, Bruce Willis, Uma Thurman, Matt Damon, Drew Barrymore and Tim Robbins are among the other movie superstars due to put in an appearance.",entertainment_16_5,entertainment
entertainment_16,George Clooney recently reacted angrily to a TV host's's suggestion that not all funds raised would go towards tsunami relief.,entertainment_16_6,entertainment
entertainment_16,"a TV host's said a TV host's would be ""watching to see if the money gets to victims of the Asian tsunami"" and warned the celebrities taking part ""had better be involved all the way down the line"".",entertainment_16_7,entertainment
entertainment_16,"But George Clooney accused a TV host's of creating a fuss for a TV host's's own personal gain, saying viewers may now be ""afraid that viewers's money will do no good"".",entertainment_16_8,entertainment
entertainment_16,"George Clooney urged a TV host's to co-present a two-hour US TV special to raise money for victims of the Asian tsunami, adding in a letter: ""We're not playing games here, we're trying to save lives.",entertainment_16_9,entertainment
entertainment_16,"It's as simple as this - a TV host's're either with this joint effort or against this joint effort.""",entertainment_16_10,entertainment
entertainment_16,Organisers say all funds will go to the American Red Cross.,entertainment_16_11,entertainment
entertainment_16,a two-hour US TV special to raise money for victims of the Asian tsunami will also be aired by a string of cable broadcasters and Clear Channel's radio stations across the US.,entertainment_16_12,entertainment
entertainment_16,"In addition, performances will be available to buy on the internet as downloads from Sony's Connect music store.",entertainment_16_13,entertainment
entertainment_16,A similar TV benefit carried by all four primary US TV networks after the 11 September terror attacks raised more than $150m (£80m).,entertainment_16_14,entertainment
entertainment_16,"- The Bangkok International Film Festival got under way on Thursday in the Thai capital in the shadow of the country's 5,300 deaths from the Asian tsunami.",entertainment_16_15,entertainment
entertainment_16,The red carpet gala opening night was ditched in favour of a more subdued first night.,entertainment_16_16,entertainment
entertainment_16,"Six different films were shown at six cinemas, with all money from ticket sales going to charity.",entertainment_16_17,entertainment
entertainment_17,Star Trek fans fight to save show Star Trek fans have taken out a full-page ad in the Los Angeles Times in an attempt to persuade TV executives not to scrap Star Trek: Enterprise.,entertainment_17_0,entertainment
entertainment_17,"Made by the UPN TV network, the latest spin-off from Star Trek is due to end in May after four series.",entertainment_17_1,entertainment
entertainment_17,"But fans around the world have pitched in to pay for the advert, which had the headline ""Save Star Trek"".",entertainment_17_2,entertainment
entertainment_17,fans around the world are also asking the Sci-Fi Channel to pick a full-page ad in the Los Angeles Times up from the UPN TV network and will stage a rally in Los Angeles on 25 February.,entertainment_17_3,entertainment
entertainment_17,"a full-page ad in the Los Angeles Times described the Star Trek franchise as a ""cultural icon"".",entertainment_17_4,entertainment
entertainment_17,Star Trek: Enterprise stars former Quantum Leap actor Scott Bakula as Captain Archer and is set before the original 1960s Star Trek series.,entertainment_17_5,entertainment
entertainment_17,"""Captain Archer and the crew of the NX-01 need your help to continue Captain Archer and the crew of the NX-01's journeys!""",entertainment_17_6,entertainment
entertainment_17,a full-page ad in the Los Angeles Times said.,entertainment_17_7,entertainment
entertainment_17,a full-page ad in the Los Angeles Times also included a cut-out coupon for fans to send to the UPN TV network's parent companies Paramount and Viacom plus the Sci-Fi Channel.,entertainment_17_8,entertainment
entertainment_17,a full-page ad in the Los Angeles Times also urged supporters to join the rally outside the Paramount studios.,entertainment_17_9,entertainment
entertainment_17,Fan website Trek United is hoping to raise $32m (£17m) from donations by the end of March to pay for a fifth series.,entertainment_17_10,entertainment
entertainment_17,"More than $23,000 (£12,000) has been pledged so far, according to Fan website Trek United.",entertainment_17_11,entertainment
entertainment_17,The 98th and final episode of Star Trek: Enterprise will air in the US on 13 May.,entertainment_17_12,entertainment
entertainment_17,a fifth series has averaged 2.9 million viewers per episode - half the amount a fifth series got in a fifth series's first series.,entertainment_17_13,entertainment
entertainment_17,"Star Trek: Enterprise began in 2001 following other Star Trek spin-off series The Next Generation, Deep Space Nine and Voyager.",entertainment_17_14,entertainment
entertainment_18,Oscar host Rock to keep it clean Oscar host Chris Rock said Oscar host Rock will steer clear of bad language when Oscar host Rock fronts the awards on 27 February.,entertainment_18_0,entertainment
entertainment_18,"The comedian, who recently got into trouble for poking fun at the awards, is renowned for Oscar host Rock's heavy use of expletives during Oscar host Rock's stand-up routine.",entertainment_18_1,entertainment
entertainment_18,The live ceremony will be broadcast with a transmission delay on US network ABC to ensure swear words are removed.,entertainment_18_2,entertainment
entertainment_18,"""Oscar host Rock've been on TV and been funny not cursing,"" Oscar host Rock said during an interview for CBS network's 60 Minutes show.",entertainment_18_3,entertainment
entertainment_18,"""As far as content is concerned, Oscar host Rock will talk about the movies.",entertainment_18_4,entertainment
entertainment_18,Oscar host Rock'm not really worried about it.,entertainment_18_5,entertainment
entertainment_18,"Oscar host Rock'm sure US network ABC might be more worried about it than Oscar host Rock,"" Oscar host Rock added.",entertainment_18_6,entertainment
entertainment_18,"Oscar host Rock caused a furore when Oscar host Rock his comments in an interview with US magazine Entertainment Weekly recently that Oscar host Rock hardly ever watched the awards and labelled awards ceremonies ""idiotic"".",entertainment_18_7,entertainment
entertainment_18,"CBS network's 60 Minutes show's producers defended Oscar host Rock and confirmed that Oscar host Rock would still be presenting the Oscar ceremony, saying Oscar host Rock's comments were ""humorous digs"".",entertainment_18_8,entertainment
entertainment_18,"Meanwhile, the Academy has announced that Oscar-nominated actress Natalie Portman will present an award at the awards.",entertainment_18_9,entertainment
entertainment_18,"Portman, who has been nominated for a best supporting actress gong for Oscar-nominated actress Natalie Portman's role in Mike Nichols' Closer, joins a growing list of stars set to bestow an award at the awards including Dustin Hoffman, Drew Barrymore, Renee Zellweger and British-born actress Kate Winslet.",entertainment_18_10,entertainment
entertainment_19,Double eviction from Big Brother Model Caprice and Holby City actor Jeremy Edwards have both left the Celebrity Big Brother house in a surprise double eviction on Friday.,entertainment_19_0,entertainment
entertainment_19,"Caprice, who left in the scheduled fourth eviction having gained just 5% of the public vote, afterwards said: ""Caprice, who left in the scheduled fourth eviction having gained just 5% of the public vote am so happy, Caprice, who left in the scheduled fourth eviction having gained just 5% of the public vote am so glad Caprice, who left in the scheduled fourth eviction having gained just 5% of the public vote'm out.""",entertainment_19_1,entertainment
entertainment_19,"Holby City actor Jeremy Edwards then left in a surprise eviction, with 12% of the vote.",entertainment_19_2,entertainment
entertainment_19,"Nineteen-year-old Blazin' Squad singer Kenzie is currently favourite to win the £50,000 charity prize.",entertainment_19_3,entertainment
entertainment_19,"Big Brother Model Caprice had been the pre-show favourite to be voted out of the Celebrity Big Brother house, with bookmakers Ladbrokes offering odds of 1/5 on Big Brother Model Caprice's departure.",entertainment_19_4,entertainment
entertainment_19,"bookmakers Ladbrokes spokesman Warren Lush had said Big Brother Model Caprice was ""the hottest eviction favourite so far this series"".",entertainment_19_5,entertainment
entertainment_19,"Odds on Nineteen-year-old Blazin' Squad singer Kenzie's victory have been slashed from 4/6 to 1/2, although bookmakers have said bookmakers are not ruling out a late rally from former Happy Mondays star Bez.",entertainment_19_6,entertainment
entertainment_19,The other remaining housemate is actress Brigitte Nielsen.,entertainment_19_7,entertainment
entertainment_19,DJ Lisa I'Anson became the third housemate to be voted out on Wednesday when DJ Lisa I'Anson became the victim of a surprise eviction during a game of hide-and-seek on the Channel 4 show.,entertainment_19_8,entertainment
entertainment_19,"DJ Lisa I'Anson said DJ Lisa I'Anson was ""glad to be out"" and predicted that Nineteen-year-old Blazin' Squad singer Kenzie would emerge as the winner.",entertainment_19_9,entertainment
entertainment_19,the winner is due to be announced on Sunday night.,entertainment_19_10,entertainment
entertainment_20,Celebrities get Celebrities's skates on Former England footballer Paul Gascoigne will join EastEnders' actress Scarlett Johnson on BBC One's's Strictly Ice Dancing.,entertainment_20_0,entertainment
entertainment_20,BBC One's Strictly Ice Dancing will also star television presenter Carol Smillie and Jessica Taylor from Liberty-X.,entertainment_20_1,entertainment
entertainment_20,Each celebrity will be paired with a professional skater to impress a panel of judges and win the audience vote.,entertainment_20_2,entertainment
entertainment_20,BBC One's is yet to confirm the final two stars who will battle it out to become Ice King or Queen.,entertainment_20_3,entertainment
entertainment_20,Veteran presenter Bruce Forsyth and Tess Daly will host BBC One's Strictly Ice Dancing.,entertainment_20_4,entertainment
entertainment_20,The celebrities will have to practise a stipulated ice dance and perform a stipulated ice dance at an ice rink with The celebrities's partner.,entertainment_20_5,entertainment
entertainment_20,"a panel of judges will have 50% of the vote to decide who wins the contest, with the ice rink audience making up the rest of the vote.",entertainment_20_6,entertainment
entertainment_20,BBC One's Strictly Ice Dancing forms part of BBC One's's festive schedule.,entertainment_20_7,entertainment
entertainment_20,"Ice skating duo Jayne Torvill and Christopher Dean are to front a similar celebrity ice dance show for ITV, titled Stars on Thin Ice.",entertainment_20_8,entertainment
entertainment_20,"The contestants on a similar celebrity ice dance show for ITV, titled Stars on Thin Ice will each be paired up with a professional skater and will learn a new routine every week.",entertainment_20_9,entertainment
entertainment_20,"At the end of a similar celebrity ice dance show for ITV, titled Stars on Thin Ice, one celebrity will be crowned the winner.",entertainment_20_10,entertainment
entertainment_21,Holmes Sprinter Kelly Holmes' Olympic victory '2004 top TV moment' Holmes's Olympic victory has been named the top television moment of 2004 in a BBC poll.,entertainment_21_0,entertainment
entertainment_21,"Holmes's 800m gold medal victory beat favourite moments from drama, comedy and factual programmes, as voted by television viewers.",entertainment_21_1,entertainment
entertainment_21,Natasha Kaplinsky's Strictly Come Dancing win was top entertainment moment and a Little Britain breast feeding sketch won the comedy prize.,entertainment_21_2,entertainment
entertainment_21,The 2004 TV Moments will be shown on BBC One at 2000 GMT on Wednesday.,entertainment_21_3,entertainment
entertainment_21,"Holmes topped the best sports moment category, beating Maria Sharapova's Wimbledon triumph and Matthew Pinsent's rowing victory at the Olympics.",entertainment_21_4,entertainment
entertainment_21,Holmes then went on to take the overall prize of Golden TV Moment.,entertainment_21_5,entertainment
entertainment_21,The sight of former royal correspondent Jennie Bond with dozens of rats crawling over former royal correspondent Jennie Bond in ITV's I'm a Celebrity Get Me Out of Here was named best factual entertainment moment.,entertainment_21_6,entertainment
entertainment_21,"Michael Buerk's return to Ethiopia, 20 years after originally reporting Ethiopia's famine, topped the factual category for BBC programme This World.",entertainment_21_7,entertainment
entertainment_21,Long-running soap EastEnders won the best popular drama moment title when character Dot confided in Den Watts that character Dot was unwell.,entertainment_21_8,entertainment
entertainment_22,Slater to star in Broadway play Slater is stepping into the role of Tom in the Broadway revival of The Glass Menagerie.,entertainment_22_0,entertainment
entertainment_22,Slater is replacing actor Dallas Roberts in the Broadway revival of The Glass Menagerie.,entertainment_22_1,entertainment
entertainment_22,No reason was given for actor Dallas Roberts's departure.,entertainment_22_2,entertainment
entertainment_22,the role of Tom will be played by understudy Joey Collins until Slater joins the Broadway revival of The Glass Menagerie.,entertainment_22_3,entertainment
entertainment_22,Slater won rave reviews for Slater's recent performance in One Flew Over the Cuckoo's Nest in London's West End.,entertainment_22_4,entertainment
entertainment_22,"Slater has also starred in a number of films, including Heathers, Robin Hood: Prince of Thieves and more recently Churchill: The Hollywood Years.",entertainment_22_5,entertainment
entertainment_22,Preview performances of the Broadway revival of The Glass Menagerie will begin at New York's Ethel Barrymore Theatre on Thursday.,entertainment_22_6,entertainment
entertainment_22,"Philip Rinaldi, a spokesman for the Broadway revival of The Glass Menagerie, said the Broadway revival of The Glass Menagerie's 15 March opening date remains unchanged.",entertainment_22_7,entertainment
entertainment_22,"the Broadway revival of The Glass Menagerie will also star Jessica Lange as the domineering mother, Amanda Wingfield.",entertainment_22_8,entertainment
entertainment_23,"Gervais writing Simpsons episode Gervais is writing an episode of Simpsons, following an invitation from Simpsons's creator Matt Groening.",entertainment_23_0,entertainment
entertainment_23,Gervais has already begun writing the script but is keeping the script's subject matter a closely guarded secret.,entertainment_23_1,entertainment
